R1,R2,R3,R4,R5,R6,R7,R8,F1,F2,F3,F4,F5,F6,F7,F8,L1,L2,L3,L4,L5,L6,L7,L8,x
0.758560,0.436360,0.980180,0.765770,0.436360,0.259460,0.800000,0.272730,Medio,Medio,Alto,Medio,Alto,Medio,Medio,Medio,421,24,544,425,24,144,44,15,Medio
0.992790,0.781820,0.418020,0.976580,0.963640,0.237840,0.945450,0.218180,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Bajo,551,43,232,542,53,132,52,12,Medio
0.400000,0.200000,0.277480,0.380180,0.454550,0.385590,0.436360,0.381820,Bajo,Medio,Medio,Alto,Medio,Medio,Medio,Medio,222,11,154,211,25,214,24,21,Medio
0.981980,0.927270,0.418020,0.994590,0.781820,0.922520,0.945450,0.945450,Medio,Medio,Alto,Alto,Medio,Medio,Medio,Medio,545,51,232,552,43,512,52,52,Medio
0.381980,0.618180,0.927930,0.423420,0.200000,0.441440,0.454550,0.454550,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,212,34,515,235,11,245,25,25,Medio
0.922520,0.581820,0.922520,0.963960,0.200000,0.400000,0.945450,0.454550,Alto,Medio,Medio,Bajo,Medio,Alto,Medio,Medio,512,32,512,535,11,222,52,25,Medio
0.801800,0.400000,0.776580,0.763960,0.781820,0.938740,0.745450,0.981820,Bajo,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,445,22,431,424,43,521,41,54,Bajo
0.455860,0.272730,0.976580,0.387390,0.981820,0.634230,0.400000,0.636360,Medio,Medio,Medio,Bajo,Medio,Alto,Medio,Medio,253,15,542,215,54,352,22,35,Medio
0.201800,0.254550,0.459460,0.201800,0.272730,0.441440,0.272730,0.400000,Medio,Medio,Alto,Medio,Medio,Medio,Bajo,Bajo,112,14,255,112,15,245,15,22,Medio
0.225230,0.236360,0.636040,0.203600,0.454550,0.960360,0.236360,0.963640,Alto,Alto,Medio,Medio,Medio,Medio,Alto,Medio,125,13,353,113,25,533,13,53,Alto
0.578380,0.963640,0.976580,0.639640,0.436360,0.237840,0.581820,0.272730,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,321,53,542,355,24,132,32,15,Medio
0.565770,0.963640,0.398200,0.634230,0.218180,0.776580,0.563640,0.763640,Medio,Medio,Bajo,Medio,Medio,Alto,Alto,Alto,314,53,221,352,12,431,31,42,Medio
0.567570,0.436360,0.796400,0.583780,0.254550,0.976580,0.581820,0.981820,Alto,Medio,Alto,Medio,Alto,Alto,Medio,Medio,315,24,442,324,14,542,32,54,Alto
0.567570,0.600000,0.416220,0.598200,0.236360,0.956760,0.563640,0.945450,Alto,Medio,Medio,Medio,Medio,Alto,Alto,Medio,315,33,231,332,13,531,31,52,Alto
0.560360,0.800000,0.261260,0.614410,0.254550,0.261260,0.636360,0.200000,Medio,Alto,Medio,Medio,Alto,Medio,Bajo,Bajo,311,44,145,341,14,145,35,11,Medio
0.776580,0.581820,0.958560,0.783780,0.600000,0.219820,0.763640,0.272730,Medio,Medio,Bajo,Medio,Medio,Bajo,Alto,Medio,431,32,532,435,33,122,42,15,Medio
1.000000,0.945450,0.219820,0.992790,0.945450,0.940540,0.945450,0.927270,Alto,Medio,Medio,Alto,Medio,Medio,Medio,Alto,555,52,122,551,52,522,52,51,Alto
0.621620,0.963640,0.778380,0.637840,0.781820,0.958560,0.581820,0.981820,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Medio,345,53,432,354,43,532,32,54,Medio
0.783780,0.600000,0.742340,0.781980,0.563640,0.958560,0.763640,0.981820,Alto,Medio,Medio,Bajo,Medio,Medio,Alto,Medio,435,33,412,434,31,532,42,54,Medio
0.762160,0.636360,0.457660,0.778380,0.454550,0.637840,0.800000,0.581820,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,Alto,423,35,254,432,25,354,44,32,Medio
0.801800,0.418180,0.418020,0.760360,0.781820,0.958560,0.763640,0.945450,Bajo,Alto,Alto,Medio,Medio,Medio,Alto,Medio,445,23,232,422,43,532,42,52,Medio
0.926130,0.618180,0.974770,0.963960,0.254550,0.794590,0.927270,0.818180,Bajo,Medio,Medio,Bajo,Alto,Medio,Medio,Medio,514,34,541,535,14,441,51,45,Medio
0.920720,0.800000,0.205410,0.974770,0.200000,0.259460,0.981820,0.200000,Medio,Alto,Bajo,Medio,Medio,Medio,Medio,Bajo,511,44,114,541,11,144,54,11,Medio
0.225230,0.818180,0.239640,0.254050,0.418180,0.996400,0.236360,0.927270,Alto,Alto,Bajo,Medio,Medio,Medio,Alto,Alto,125,45,133,141,23,553,13,51,Alto
0.776580,0.763640,0.616220,0.798200,0.618180,0.219820,0.763640,0.236360,Medio,Medio,Alto,Medio,Bajo,Bajo,Alto,Alto,431,42,342,443,34,122,42,13,Medio
0.459460,0.454550,0.380180,0.400000,0.927270,0.992790,0.381820,0.945450,Medio,Medio,Medio,Alto,Medio,Alto,Medio,Medio,255,25,211,222,51,551,21,52,Medio
0.742340,0.200000,0.200000,0.740540,0.200000,0.380180,0.745450,0.381820,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,412,11,111,411,11,211,41,21,Medio
0.279280,0.236360,0.924320,0.207210,0.927270,0.960360,0.236360,1.000000,Medio,Alto,Medio,Medio,Medio,Medio,Alto,Medio,155,13,513,115,51,533,13,55,Medio
0.383780,0.781820,0.221620,0.434230,0.218180,0.600000,0.418180,0.563640,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,213,43,123,241,12,333,23,31,Medio
0.201800,0.745450,0.585590,0.257660,0.218180,0.387390,0.272730,0.418180,Medio,Bajo,Medio,Medio,Medio,Medio,Bajo,Medio,112,41,325,143,12,215,15,23,Bajo
0.816220,0.218180,0.632430,0.744140,1.000000,0.578380,0.745450,0.600000,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,453,12,351,413,55,321,41,33,Medio
0.765770,0.218180,0.219820,0.740540,0.400000,0.940540,0.763640,0.927270,Alto,Medio,Medio,Medio,Alto,Medio,Alto,Alto,425,12,122,411,22,522,42,51,Alto
0.963960,0.636360,0.603600,0.960360,0.600000,1.000000,1.000000,0.963640,Medio,Bajo,Medio,Alto,Medio,Alto,Medio,Medio,535,35,335,533,33,555,55,53,Medio
0.381980,0.454550,0.994590,0.405410,0.272730,0.454050,0.400000,0.454550,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Medio,212,25,552,225,15,252,22,25,Medio
0.992790,0.200000,0.580180,0.924320,0.945450,0.201800,0.945450,0.236360,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Alto,551,11,322,513,52,112,52,13,Medio
0.998200,0.272730,0.277480,0.920720,1.000000,0.818020,0.981820,0.745450,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,554,15,154,511,55,454,54,41,Medio
0.380180,0.436360,0.637840,0.401800,0.272730,0.259460,0.436360,0.236360,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,Alto,211,24,354,223,15,144,24,13,Medio
0.960360,0.981820,0.618020,0.996400,0.618180,0.618020,0.963640,0.600000,Medio,Bajo,Medio,Bajo,Bajo,Alto,Medio,Medio,533,54,343,553,34,343,53,33,Bajo
0.974770,0.763640,0.418020,0.976580,0.781820,0.219820,0.945450,0.218180,Medio,Medio,Alto,Medio,Medio,Bajo,Medio,Bajo,541,42,232,542,43,122,52,12,Medio
0.819820,0.600000,0.205410,0.776580,0.927270,0.962160,0.800000,0.927270,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,Alto,455,33,114,431,51,534,44,51,Medio
0.596400,0.800000,0.452250,0.616220,0.636360,0.254050,0.563640,0.218180,Medio,Alto,Medio,Medio,Bajo,Medio,Alto,Bajo,331,44,251,342,35,141,31,12,Medio
0.565770,0.763640,0.998200,0.621620,0.272730,0.763960,0.618180,0.818180,Medio,Medio,Medio,Medio,Medio,Alto,Alto,Medio,314,42,554,345,15,424,34,45,Medio
0.616220,0.981820,0.819820,0.637840,0.818180,0.441440,0.636360,0.436360,Medio,Bajo,Medio,Medio,Alto,Medio,Bajo,Medio,342,54,455,354,45,245,35,24,Medio
0.924320,0.945450,0.385590,0.994590,0.200000,0.583780,0.981820,0.581820,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Alto,513,52,214,552,11,324,54,32,Medio
0.922520,0.800000,0.818020,0.980180,0.272730,0.439640,0.981820,0.436360,Alto,Alto,Medio,Bajo,Medio,Medio,Medio,Medio,512,44,454,544,15,244,54,24,Medio
0.203600,0.381820,0.218020,0.218020,0.218180,0.560360,0.200000,0.563640,Medio,Alto,Medio,Medio,Medio,Alto,Bajo,Medio,113,21,121,121,12,311,11,31,Medio
0.567570,0.945450,0.996400,0.639640,0.272730,0.942340,0.600000,1.000000,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,315,52,553,355,15,523,33,55,Medio
0.225230,0.600000,0.279280,0.236040,0.454550,0.963960,0.272730,0.927270,Alto,Medio,Medio,Bajo,Medio,Medio,Bajo,Alto,125,33,155,131,25,535,15,51,Medio
0.398200,0.418180,0.998200,0.405410,0.454550,0.241440,0.436360,0.272730,Medio,Alto,Medio,Alto,Medio,Alto,Medio,Medio,221,23,554,225,25,134,24,15,Alto
0.621620,0.418180,0.416220,0.580180,0.781820,0.956760,0.563640,0.945450,Alto,Alto,Medio,Medio,Medio,Alto,Alto,Medio,345,23,231,322,43,531,31,52,Alto
0.938740,0.272730,0.814410,0.926130,0.454550,0.273870,0.945450,0.254550,Alto,Medio,Medio,Alto,Medio,Alto,Medio,Medio,521,15,452,514,25,152,52,14,Alto
0.565770,0.981820,0.800000,0.637840,0.254550,0.800000,0.618180,0.800000,Medio,Bajo,Medio,Medio,Alto,Medio,Alto,Medio,314,54,444,354,14,444,34,44,Medio
0.781980,0.454550,0.578380,0.762160,0.581820,0.812610,0.745450,0.781820,Alto,Medio,Alto,Medio,Bajo,Medio,Medio,Medio,434,25,321,423,32,451,41,43,Medio
0.744140,1.000000,0.819820,0.818020,0.272730,0.639640,0.818180,0.618180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,413,55,455,454,15,355,45,34,Medio
0.452250,0.945450,0.583780,0.455860,0.945450,0.223420,0.436360,0.236360,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,Alto,251,52,324,253,52,124,24,13,Medio
0.758560,0.272730,0.963960,0.747750,0.418180,0.279280,0.818180,0.272730,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,421,15,535,415,23,155,45,15,Medio
0.745950,0.818180,0.383780,0.796400,0.200000,0.816220,0.781820,0.763640,Medio,Alto,Medio,Alto,Medio,Medio,Medio,Alto,414,45,213,442,11,453,43,42,Alto
0.398200,0.236360,0.994590,0.387390,0.454550,0.237840,0.400000,0.272730,Medio,Alto,Medio,Bajo,Medio,Medio,Medio,Medio,221,13,552,215,25,132,22,15,Medio
0.277480,0.636360,0.632430,0.239640,1.000000,0.812610,0.200000,0.781820,Medio,Bajo,Medio,Medio,Medio,Medio,Bajo,Medio,154,35,351,133,55,451,11,43,Bajo
0.567570,0.981820,0.618020,0.636040,0.254550,0.978380,0.600000,0.963640,Alto,Bajo,Medio,Bajo,Alto,Alto,Medio,Medio,315,54,343,353,14,543,33,53,Medio
0.257660,0.636360,0.778380,0.241440,0.781820,0.634230,0.218180,0.618180,Alto,Bajo,Alto,Bajo,Medio,Alto,Medio,Medio,143,35,432,134,43,352,12,34,Medio
0.976580,0.200000,0.236040,0.920720,0.781820,0.380180,0.927270,0.381820,Alto,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,542,11,131,511,43,211,51,21,Medio
0.794590,0.436360,0.763960,0.763960,0.763640,0.259460,0.800000,0.254550,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,441,24,424,424,42,144,44,14,Medio
0.225230,0.636360,0.978380,0.243240,0.436360,0.996400,0.236360,1.000000,Alto,Bajo,Medio,Bajo,Alto,Medio,Alto,Medio,125,35,543,135,24,553,13,55,Medio
0.418020,0.418180,0.945950,0.405410,0.581820,0.423420,0.454550,0.454550,Medio,Alto,Medio,Alto,Bajo,Medio,Medio,Medio,232,23,525,225,32,235,25,25,Medio
0.560360,0.581820,0.998200,0.603600,0.272730,0.223420,0.618180,0.272730,Medio,Medio,Medio,Medio,Medio,Medio,Alto,Medio,311,32,554,335,15,124,34,15,Medio
0.945950,0.963640,0.236040,0.992790,0.418180,0.956760,0.927270,0.927270,Medio,Medio,Bajo,Alto,Medio,Alto,Medio,Alto,525,53,131,551,23,531,51,51,Medio
0.958560,0.781820,0.938740,0.981980,0.581820,0.416220,0.927270,0.454550,Alto,Medio,Medio,Alto,Bajo,Alto,Medio,Medio,532,43,521,545,32,231,51,25,Medio
0.796400,0.618180,0.261260,0.776580,0.800000,0.441440,0.818180,0.381820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,442,34,145,431,44,245,45,21,Medio
0.560360,0.254550,0.421620,0.562160,0.236360,0.259460,0.618180,0.218180,Medio,Medio,Medio,Bajo,Medio,Medio,Alto,Bajo,311,14,234,312,13,144,34,12,Medio
0.200000,0.236360,0.421620,0.201800,0.236360,0.241440,0.254550,0.218180,Medio,Alto,Medio,Medio,Medio,Alto,Bajo,Bajo,111,13,234,112,13,134,14,12,Medio
0.237840,0.763640,0.814410,0.259460,0.636360,0.400000,0.218180,0.436360,Medio,Medio,Medio,Bajo,Bajo,Alto,Medio,Medio,132,42,452,144,35,222,12,24,Medio
0.225230,0.781820,0.277480,0.254050,0.454550,0.962160,0.254550,0.927270,Alto,Medio,Medio,Medio,Medio,Medio,Bajo,Alto,125,43,154,141,25,534,14,51,Medio
0.261260,0.436360,0.956760,0.225230,0.781820,0.974770,0.200000,1.000000,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,145,24,531,125,43,541,11,55,Medio
0.272070,0.927270,0.401800,0.273870,0.945450,0.203600,0.236360,0.218180,Medio,Medio,Alto,Medio,Medio,Alto,Alto,Bajo,151,51,223,152,52,113,13,12,Medio
0.621620,0.981820,0.632430,0.636040,0.818180,0.974770,0.563640,0.963640,Alto,Bajo,Medio,Bajo,Alto,Medio,Alto,Medio,345,54,351,353,45,541,31,53,Medio
0.219820,0.636360,0.600000,0.239640,0.418180,0.455860,0.236360,0.418180,Medio,Bajo,Medio,Medio,Medio,Medio,Alto,Medio,122,35,333,133,23,253,13,23,Medio
0.580180,0.418180,0.437840,0.580180,0.436360,0.419820,0.600000,0.400000,Medio,Alto,Medio,Medio,Alto,Alto,Medio,Bajo,322,23,243,322,24,233,33,22,Medio
0.800000,0.218180,0.763960,0.745950,0.763640,0.763960,0.800000,0.800000,Alto,Medio,Medio,Medio,Medio,Alto,Medio,Medio,444,12,424,414,42,424,44,44,Medio
0.940540,0.454550,0.596400,0.942340,0.418180,0.452250,0.927270,0.418180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,522,25,331,523,23,251,51,23,Medio
0.634230,1.000000,0.976580,0.639640,0.981820,0.454050,0.581820,0.454550,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,352,55,542,355,54,252,32,25,Medio
0.637840,1.000000,0.387390,0.634230,0.927270,0.819820,0.636360,0.763640,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Alto,354,55,215,352,51,455,35,42,Medio
0.562160,0.200000,0.744140,0.565770,0.200000,0.383780,0.600000,0.436360,Alto,Medio,Medio,Alto,Medio,Medio,Medio,Medio,312,11,413,314,11,213,33,24,Medio
0.239640,0.763640,0.745950,0.259460,0.563640,0.583780,0.254550,0.618180,Medio,Medio,Medio,Bajo,Medio,Medio,Bajo,Medio,133,42,414,144,31,324,14,34,Bajo
0.259460,0.218180,0.418020,0.201800,0.781820,0.760360,0.218180,0.763640,Medio,Medio,Alto,Medio,Medio,Alto,Medio,Alto,144,12,232,112,43,422,12,42,Alto
0.257660,0.981820,0.255860,0.272070,0.800000,0.616220,0.218180,0.563640,Alto,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,143,54,142,151,44,342,12,31,Medio
0.601800,0.563640,0.816220,0.601800,0.636360,0.744140,0.600000,0.800000,Bajo,Medio,Medio,Medio,Bajo,Bajo,Medio,Medio,334,31,453,334,35,413,33,44,Bajo
0.783780,0.763640,0.960360,0.801800,0.600000,0.942340,0.781820,1.000000,Alto,Medio,Medio,Alto,Medio,Medio,Medio,Medio,435,42,533,445,33,523,43,55,Medio
0.960360,0.618180,0.380180,0.958560,0.563640,0.614410,0.927270,0.581820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Alto,533,34,211,532,31,341,51,32,Medio
0.236040,0.436360,0.992790,0.225230,0.636360,0.254050,0.200000,0.272730,Medio,Medio,Medio,Medio,Bajo,Medio,Bajo,Medio,131,24,551,125,35,141,11,15,Bajo
0.958560,0.636360,0.747750,0.962160,0.563640,0.459460,1.000000,0.436360,Alto,Bajo,Bajo,Medio,Medio,Bajo,Medio,Medio,532,35,415,534,31,255,55,24,Bajo
0.565770,0.818180,0.992790,0.621620,0.272730,0.812610,0.563640,0.818180,Medio,Alto,Medio,Medio,Medio,Medio,Alto,Medio,314,45,551,345,15,451,31,45,Medio
0.942340,0.818180,0.243240,0.974770,0.418180,0.639640,1.000000,0.563640,Alto,Alto,Medio,Medio,Medio,Medio,Medio,Medio,523,45,135,541,23,355,55,31,Medio
0.219820,0.636360,0.387390,0.237840,0.381820,0.459460,0.272730,0.400000,Medio,Bajo,Medio,Medio,Bajo,Bajo,Bajo,Bajo,122,35,215,132,21,255,15,22,Bajo
0.578380,0.781820,0.794590,0.619820,0.436360,0.236040,0.563640,0.254550,Medio,Medio,Medio,Medio,Alto,Medio,Alto,Medio,321,43,441,344,24,131,31,14,Medio
0.381980,0.927270,0.562160,0.455860,0.200000,0.381980,0.400000,0.418180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,212,51,312,253,11,212,22,23,Medio
0.981980,0.381820,0.636040,0.942340,0.818180,0.924320,0.963640,0.963640,Medio,Alto,Medio,Medio,Alto,Medio,Medio,Medio,545,21,353,523,45,513,53,53,Medio
0.416220,0.236360,0.254050,0.380180,0.618180,0.236040,0.381820,0.200000,Bajo,Alto,Medio,Alto,Bajo,Medio,Medio,Bajo,231,13,141,211,34,131,21,11,Medio
0.781980,0.763640,0.200000,0.794590,0.563640,0.758560,0.745450,0.745450,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Medio,434,42,111,441,31,421,41,41,Medio
0.243240,0.581820,0.423420,0.237840,0.600000,0.945950,0.272730,0.945450,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,135,32,235,132,33,525,15,52,Medio
0.418020,0.763640,0.740540,0.439640,0.563640,0.398200,0.381820,0.436360,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,232,42,411,244,31,221,21,24,Medio
0.434230,0.745450,0.765770,0.439640,0.763640,0.207210,0.454550,0.254550,Medio,Bajo,Bajo,Medio,Medio,Medio,Medio,Medio,241,41,425,244,42,115,25,14,Bajo
0.236040,0.218180,0.762160,0.205410,0.581820,0.221620,0.236360,0.254550,Medio,Medio,Medio,Medio,Bajo,Medio,Alto,Medio,131,12,423,114,32,123,13,14,Medio
0.562160,0.618180,0.403600,0.598200,0.218180,0.439640,0.618180,0.400000,Alto,Medio,Medio,Medio,Medio,Medio,Alto,Bajo,312,34,224,332,12,244,34,22,Medio
0.580180,0.581820,0.454050,0.598200,0.454550,0.400000,0.581820,0.400000,Medio,Medio,Alto,Medio,Medio,Alto,Medio,Bajo,322,32,252,332,25,222,32,22,Medio
0.760360,0.636360,0.403600,0.778380,0.400000,0.457660,0.800000,0.400000,Medio,Bajo,Medio,Medio,Alto,Alto,Medio,Bajo,422,35,224,432,22,254,44,22,Medio
0.798200,0.963640,0.434230,0.814410,0.800000,0.596400,0.745450,0.581820,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Alto,443,53,241,452,44,331,41,32,Medio
0.459460,0.200000,0.236040,0.380180,0.963640,0.920720,0.381820,0.927270,Medio,Medio,Bajo,Alto,Medio,Medio,Medio,Alto,255,11,131,211,53,511,21,51,Medio
0.405410,0.236360,0.257660,0.380180,0.436360,0.960360,0.418180,0.927270,Medio,Alto,Alto,Alto,Alto,Medio,Medio,Alto,225,13,143,211,24,533,23,51,Alto
0.400000,0.763640,0.603600,0.437840,0.418180,0.405410,0.454550,0.418180,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,Medio,222,42,335,243,23,225,25,23,Medio
0.223420,0.236360,0.403600,0.201800,0.400000,0.781980,0.254550,0.763640,Alto,Alto,Medio,Medio,Alto,Alto,Bajo,Alto,124,13,224,112,22,434,14,42,Alto
0.578380,0.981820,0.639640,0.636040,0.454550,0.261260,0.636360,0.236360,Medio,Bajo,Alto,Bajo,Medio,Medio,Bajo,Alto,321,54,355,353,25,145,35,13,Medio
0.794590,0.781820,0.940540,0.801800,0.763640,0.237840,0.763640,0.272730,Medio,Medio,Medio,Alto,Medio,Medio,Alto,Medio,441,43,522,445,42,132,42,15,Medio
0.637840,1.000000,0.938740,0.639640,0.945450,0.812610,0.563640,0.818180,Medio,Medio,Medio,Medio,Medio,Medio,Alto,Medio,354,55,521,355,52,451,31,45,Medio
0.241440,0.454550,0.812610,0.223420,0.636360,0.812610,0.200000,0.800000,Medio,Medio,Medio,Medio,Bajo,Medio,Bajo,Medio,134,25,451,124,35,451,11,44,Bajo
0.225230,0.381820,0.765770,0.223420,0.400000,0.927930,0.272730,0.981820,Alto,Alto,Bajo,Medio,Alto,Bajo,Bajo,Medio,125,21,425,124,22,515,15,54,Medio
0.956760,0.927270,0.405410,0.994590,0.581820,0.207210,1.000000,0.218180,Medio,Medio,Medio,Alto,Bajo,Medio,Medio,Bajo,531,51,225,552,32,115,55,12,Medio
0.800000,0.818180,0.385590,0.796400,0.745450,0.818020,0.800000,0.763640,Alto,Alto,Medio,Alto,Medio,Medio,Medio,Alto,444,45,214,442,41,454,44,42,Alto
0.239640,0.436360,0.398200,0.219820,0.581820,0.614410,0.200000,0.581820,Medio,Medio,Bajo,Medio,Bajo,Medio,Bajo,Alto,133,24,221,122,32,341,11,32,Bajo
0.976580,0.400000,0.578380,0.942340,0.763640,0.398200,0.927270,0.418180,Alto,Medio,Alto,Medio,Medio,Medio,Medio,Medio,542,22,321,523,42,221,51,23,Medio
0.992790,0.818180,0.942340,0.981980,0.945450,0.275680,0.963640,0.272730,Alto,Alto,Alto,Alto,Medio,Bajo,Medio,Medio,551,45,523,545,52,153,53,15,Alto
0.816220,0.563640,0.400000,0.778380,0.945450,0.562160,0.763640,0.581820,Medio,Medio,Bajo,Medio,Medio,Medio,Alto,Alto,453,31,222,432,52,312,42,32,Medio
0.819820,0.254550,0.796400,0.745950,0.981820,0.976580,0.763640,0.981820,Medio,Medio,Alto,Medio,Medio,Alto,Alto,Medio,455,14,442,414,54,542,42,54,Alto
0.765770,0.381820,0.221620,0.758560,0.400000,0.924320,0.781820,0.927270,Alto,Alto,Medio,Medio,Alto,Medio,Medio,Alto,425,21,123,421,22,513,43,51,Alto
0.980180,0.636360,0.418020,0.958560,0.781820,0.814410,0.945450,0.763640,Alto,Bajo,Alto,Medio,Medio,Alto,Medio,Alto,544,35,232,532,43,452,52,42,Alto
0.275680,0.927270,0.237840,0.272070,0.963640,0.562160,0.218180,0.563640,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,Medio,153,51,132,151,53,312,12,31,Medio
0.243240,0.581820,0.819820,0.241440,0.636360,0.945950,0.272730,0.981820,Medio,Medio,Medio,Bajo,Bajo,Medio,Bajo,Medio,135,32,455,134,35,525,15,54,Bajo
0.924320,0.600000,0.421620,0.958560,0.236360,0.601800,0.981820,0.581820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Alto,513,33,234,532,13,334,54,32,Medio
0.401800,0.381820,0.942340,0.405410,0.400000,0.563960,0.418180,0.636360,Medio,Alto,Alto,Alto,Alto,Medio,Medio,Medio,223,21,523,225,22,313,23,35,Alto
0.632430,0.272730,0.981980,0.567570,0.981820,0.279280,0.636360,0.272730,Alto,Medio,Bajo,Alto,Medio,Medio,Bajo,Medio,351,15,545,315,54,155,35,15,Medio
0.747750,0.781820,0.944140,0.801800,0.218180,0.962160,0.800000,1.000000,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Medio,415,43,524,445,12,534,44,55,Medio
0.814410,0.563640,1.000000,0.783780,1.000000,0.387390,0.818180,0.454550,Bajo,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,452,31,555,435,55,215,45,25,Bajo
0.974770,0.581820,0.818020,0.962160,0.818180,0.223420,0.981820,0.254550,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,541,32,454,534,45,124,54,14,Medio
0.598200,0.563640,0.945950,0.603600,0.581820,0.387390,0.636360,0.454550,Bajo,Medio,Medio,Medio,Bajo,Medio,Bajo,Medio,332,31,525,335,32,215,35,25,Bajo
0.945950,0.254550,0.945950,0.927930,0.400000,0.981980,1.000000,1.000000,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,525,14,525,515,22,545,55,55,Medio
0.583780,0.781820,0.275680,0.614410,0.454550,0.780180,0.600000,0.745450,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,324,43,153,341,25,433,33,41,Medio
0.927930,0.745450,0.996400,0.981980,0.272730,0.924320,0.963640,1.000000,Medio,Bajo,Medio,Alto,Medio,Medio,Medio,Medio,515,41,553,545,15,513,53,55,Medio
0.618020,0.600000,0.241440,0.596400,0.781820,0.601800,0.618180,0.563640,Medio,Medio,Medio,Medio,Medio,Medio,Alto,Medio,343,33,134,331,43,334,34,31,Medio
0.243240,0.981820,0.942340,0.279280,0.581820,0.978380,0.236360,1.000000,Medio,Bajo,Alto,Medio,Bajo,Alto,Alto,Medio,135,54,523,155,32,543,13,55,Medio
0.441440,0.745450,0.580180,0.437840,0.763640,0.922520,0.400000,0.963640,Alto,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,245,41,322,243,42,512,22,53,Medio
0.778380,0.218180,0.457660,0.742340,0.636360,0.403600,0.800000,0.400000,Alto,Medio,Medio,Medio,Bajo,Medio,Medio,Bajo,432,12,254,412,35,224,44,22,Medio
0.765770,0.600000,0.758560,0.781980,0.400000,0.956760,0.745450,0.981820,Alto,Medio,Alto,Bajo,Alto,Alto,Medio,Medio,425,33,421,434,22,531,41,54,Alto
0.603600,0.418180,0.794590,0.583780,0.618180,0.956760,0.563640,0.981820,Medio,Alto,Medio,Medio,Bajo,Alto,Alto,Medio,335,23,441,324,34,531,31,54,Medio
0.634230,0.454550,0.454050,0.580180,1.000000,0.454050,0.581820,0.400000,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Bajo,352,25,252,322,55,252,32,22,Medio
0.380180,0.963640,0.567570,0.455860,0.200000,0.243240,0.454550,0.236360,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Alto,211,53,315,253,11,135,25,13,Medio
0.277480,0.963640,0.578380,0.275680,0.945450,0.776580,0.200000,0.781820,Medio,Medio,Alto,Medio,Medio,Alto,Bajo,Medio,154,53,321,153,52,431,11,43,Medio
0.940540,0.254550,0.452250,0.922520,0.454550,0.434230,0.927270,0.400000,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,522,14,251,512,25,241,51,22,Medio
